,Name,position,market_value_in_eur,age in days,contract expiry,Rating
771,David Pereira da Costa,4,6000000.0,8074,1226,3.5510904892277053
772,Charles De Ketelaere,4,25000000.0,8009,496,2.4375483777111806
773,Ousmane Dembélé,4,60000000.0,9404,1956,6.1839486919004365
774,Moussa Diaby,4,60000000.0,8622,1956,4.908418534432052
775,Brahim Díaz,4,20000000.0,8596,1591,4.016183049718657
776,Luis Díaz,4,75000000.0,9526,1591,4.164545200946933
777,Sofiane Diop,4,15000000.0,8285,1591,3.972104478776049
778,Ritsu Doan,4,18000000.0,9008,0,3.9176416323298895
779,Paulo Dybala,4,25000000.0,10684,861,4.683993793664439
780,Malcolm Ebiowei,4,3000000.0,7105,496,2.2614497812885213
781,Chidera Ejuke,4,5000000.0,9172,496,2.684496852107106
782,Anthony Elanga,4,18000000.0,7597,1956,2.532180564212979
783,Romain Faivre,4,15000000.0,8980,1956,3.515361841325377
784,Ansu Fati,4,30000000.0,7413,496,4.609792897767743
785,Nabil Fekir,4,12000000.0,10801,1226,3.02457990280388
786,Lewis Ferguson,4,18000000.0,8575,1591,3.1540635138092528
787,Bruno Fernandes,4,70000000.0,10386,1226,6.565553237633702
788,Alexis Flips,4,3500000.0,8426,496,4.504227411193201
789,Phil Foden,4,110000000.0,8296,1591,6.54457661989438
790,Pablo Fornals,4,17000000.0,9852,2321,2.4927812620317757
791,Chris Führich,4,17000000.0,9165,1956,3.639454546569622
792,Angelo Fulgini,4,8000000.0,9674,1591,3.010995908188833
793,Alejandro Garnacho,4,30000000.0,6803,1956,4.429729343738048
794,Serge Gnabry,4,45000000.0,10075,1226,6.767152441193458
795,Papu Gómez,4,2000000.0,12779,496,2.237756909553167
796,Anthony Gordon,4,50000000.0,8025,1226,1.692895376408163
797,Mario Götze,4,7000000.0,11211,1226,2.5376728971988483
798,Jack Grealish,4,70000000.0,10019,1591,5.441397134832712
799,Vincenzo Grifo,4,12000000.0,10902,0,4.784982931016828
800,Evann Guessand,4,5000000.0,7898,1226,2.6233848773171577
801,Isco,4,8000000.0,11253,1591,2.256101610103566
802,Junya Ito,4,10000000.0,10930,1226,4.1987010117978185
803,Brennan Johnson,4,48000000.0,7936,1956,1.8912304307249856
804,Diogo Jota,4,50000000.0,9570,1591,4.183520495942522
805,Juanmi,4,8000000.0,10859,496,1.7777151261930588
806,Hamed Junior Traorè,4,18000000.0,8398,496,1.711250568870183
807,Florian Kainz,4,5000000.0,11070,861,4.745644116461071
808,Yann Karamoh,4,3000000.0,8986,496,2.705795438106719
809,Wahbi Khazri,4,2500000.0,11691,861,2.457131981879113
810,Justin Kluivert,4,11000000.0,8684,1956,2.6514055037694537
811,Christian Kouamé,4,9000000.0,9203,496,3.828054107734079
812,Dejan Kulusevski,4,55000000.0,8329,1956,3.972607943892065
813,Khvicha Kvaratskhelia,4,80000000.0,8037,1591,7.071851025458473
814,Adam Lallana,4,1000000.0,12694,496,1.913475696226293
815,Rafael Leão,4,90000000.0,8649,1956,6.006518699488071
816,Jesper Lindstrøm,4,25000000.0,8385,1956,2.983069177880432
817,Ademola Lookman,4,30000000.0,9249,1226,5.392960517664713
818,Hirving Lozano,4,22000000.0,10059,1956,3.96658501552944
819,Darwin Machís,4,2500000.0,10962,496,2.064535320187604
820,James Maddison,4,70000000.0,9581,1956,5.839158759556974
821,Noni Madueke,4,25000000.0,7644,2686,4.628816379642999
822,Linton Maina,4,6000000.0,8636,861,2.789754276753707
823,Donyell Malen,4,35000000.0,8790,1226,4.958798218705371
824,Ruslan Malinovskyi,4,10000000.0,10875,1591,2.719581476554586
825,Faitout Maouassa,4,5000000.0,8988,496,3.187381993587069
826,Solly March,4,22000000.0,10434,1226,6.358263965987979
827,Marquinhos,4,60000000.0,10500,1956,0.3900364857872036
828,Marquinhos,1,60000000.0,10500,1956,0.97019094380728
829,Bryan Mbeumo,4,38000000.0,8592,1226,4.469497733505616
830,Dwight McNeil,4,20000000.0,8487,1591,4.241265151758352
831,Junior Messias,4,3000000.0,11596,1226,3.260790312453988
832,Takumi Minamino,4,12000000.0,10253,1226,3.151276591133636
833,Kaoru Mitoma,4,50000000.0,9399,1591,5.856194118333308
834,Mason Mount,4,45000000.0,8799,1956,3.281081196112591
835,Iker Muniain,4,6000000.0,11015,496,3.0882541738693075
836,Jacob Murphy,4,15000000.0,10215,1591,3.2071724233772545
837,Jamal Musiala,4,110000000.0,7293,1226,7.091337723678855
838,Reiss Nelson,4,15000000.0,8469,1591,4.938517500081238
839,Pedro Neto,4,42000000.0,8375,1591,1.8837483364182657
840,Florian Neuhaus,4,9000000.0,9463,1591,1.7128917864817002
841,Cyril Ngonge,4,6000000.0,8298,1956,1.5632323133308554
842,Arnaud Nordin,4,7000000.0,9007,861,3.6291681398282014
843,Lucas Ocampos,4,12000000.0,10443,861,3.189365685748683
844,Wilson Odobert,4,10000000.0,6656,1956,2.6873691955647176
845,Michael Olise,4,50000000.0,7737,1591,5.160248449254644
846,Dani Olmo,4,50000000.0,9047,1591,3.97224578241969
847,Riccardo Orsolini,4,12000000.0,9515,1591,4.227271467333529
848,Dango Ouattara,4,20000000.0,7673,1956,3.760521966333563
849,Adam Ounas,4,5000000.0,9593,496,2.9939718563239994
850,Lucas Paquetá,4,65000000.0,9302,1591,3.80854792247006
851,Kevin Paredes,4,5000000.0,7222,1226,3.3954019389237104
852,Pedro,4,1500000.0,12981,496,3.348896537544477
853,Lorenzo Pellegrini,4,25000000.0,9735,1226,3.69566566894421
854,Nicolas Pépé,4,11000000.0,10120,496,3.275277886347469
855,Andreas Pereira,4,20000000.0,9903,1226,2.423316230055585
856,Ayoze Pérez,4,7000000.0,10790,1591,2.6145393471020286
857,Daniel Podence,4,13000000.0,9978,496,2.7877081596695428
858,Matteo Politano,4,15000000.0,10786,1591,3.9049905984320272
859,Christian Pulisic,4,32000000.0,8916,1591,2.737313544152574
860,Raphinha,4,50000000.0,9560,1591,6.629744566121877
861,Marcus Rashford,4,70000000.0,9238,1956,6.268282376627544
862,Richarlison,4,35000000.0,9409,1591,3.0923834585345324
863,Marco Richter,4,3500000.0,9215,1591,3.8238778910487183
864,Rodrygo,4,100000000.0,8070,1956,6.449138271975219
865,Alexis Saelemaekers,4,10000000.0,8632,496,4.024775455332637
866,Bukayo Saka,4,120000000.0,7834,1591,7.418204677772725
867,Mohamed Salah,4,65000000.0,11199,861,7.983335009722084
868,Roland Sallai,4,12000000.0,9397,861,2.052773926184789
869,Jadon Sancho,4,25000000.0,8359,496,4.462178037900825
870,Leroy Sané,4,80000000.0,9893,861,6.117246086381033
871,Riccardo Saponara,4,1500000.0,11378,861,3.5339760403594016
872,Pablo Sarabia,4,12000000.0,11233,861,1.4837316162202965
873,Téji Savanier,4,9000000.0,11377,1226,4.706328720771778
874,Kevin Schade,4,25000000.0,7752,1956,2.045650563163268
875,Demba Seck,4,2700000.0,8039,496,1.6857713611646608
876,Stephan El Shaarawy,4,5000000.0,11067,861,4.427222447976965
877,Moses Simon,4,10000000.0,10077,1226,2.342028791950447
878,Luis Sinisterra,4,17000000.0,8642,467,3.806363220801368
879,Tim Skarke,4,2000000.0,9657,496,1.9521722514625992
880,Manor Solomon,4,18000000.0,8605,1956,3.507350203249798
881,Florian Sotoca,4,3500000.0,11799,1226,5.816589898437424
882,Riccardo Sottil,4,8000000.0,8656,1226,2.7477902932478835
883,Raheem Sterling,4,45000000.0,10296,1591,3.632885190098337
884,Suso,4,5000000.0,10680,861,3.4914138033455018
885,Dominik Szoboszlai,4,75000000.0,8149,1956,5.327348405369376
886,Marcus Tavernier,4,17000000.0,8727,1956,3.675605231908137
887,Tetê,4,20000000.0,8399,1591,2.55321480063892
888,Jan Thielmann,4,6500000.0,7568,1226,2.305403419313391
889,Adrien Thomasson,4,6000000.0,10659,1226,2.7881272150176497
890,Tiago Tomás,4,8000000.0,7548,1591,1.7431991440587222
891,Óliver Torres,4,6000000.0,10324,496,2.500090257382201
892,Adama Traoré,4,9000000.0,9879,861,2.545640160092553
893,Óscar Trejo,4,2000000.0,12708,496,3.286094494945857
894,Leandro Trossard,4,38000000.0,10300,1226,3.4936692322211704
895,Cengiz Ünder,4,16000000.0,9345,1591,4.360829077370957
896,Nikola Vlašić,4,13000000.0,9265,1591,3.859947267883767
897,Noah Weißhaupt,4,7000000.0,7819,0,2.034083850824492
898,Nico Williams,4,50000000.0,7522,1591,4.498410678896255
899,Willian,4,3000000.0,12605,496,3.795794520823434
900,Harry Wilson,4,17000000.0,9457,1226,2.158727595992061
901,Patrick Wimmer,4,18000000.0,7929,1591,4.355293083769535
902,Florian Wirtz,4,100000000.0,7226,1591,4.442945787461387
903,Yoane Wissa,4,25000000.0,9661,1226,2.471600032490555
904,Mattia Zaccagni,4,25000000.0,10103,861,5.049279290127699
905,Wilfried Zaha,4,17000000.0,11054,1226,4.199516548145097
906,Rodrigo Zalazar,4,6000000.0,8587,1956,2.831865836887306
907,Nicolò Zaniolo,4,25000000.0,8627,496,1.6257481034045835
908,Edon Zhegrova,4,10000000.0,8718,1226,6.525925349368702
909,Hakim Ziyech,4,12000000.0,10920,496,3.768167418153385
910,Yunis Abdelhamid,1,700000.0,12921,496,5.43641842499795
911,Francesco Acerbi,1,4000000.0,12784,861,3.661206585978281
912,Tosin Adarabioyo,1,12000000.0,9275,496,3.859120147360743
913,Emmanuel Agbadou,1,8000000.0,9372,1591,4.55824685726307
914,Nayef Aguerd,1,38000000.0,9814,1591,3.042895099451719
915,Joseph Aidoo,1,4000000.0,10000,1226,3.4414896851550507
916,Kristoffer Ajer,1,18000000.0,9067,1956,1.0040688064155057
917,Manuel Akanji,1,42000000.0,10070,1591,2.9710502497033664
918,Kevin Akpoguma,1,3500000.0,10160,1226,3.3602198062765747
919,David Alaba,1,30000000.0,11190,1226,3.32199142797477
920,Raúl Albiol,1,2500000.0,13675,496,2.4401776025255897
921,Omar Alderete,1,3000000.0,9548,1956,4.802355427506741
922,Marcos Alonso,1,3000000.0,11736,496,4.636258429388619
923,Yeray Álvarez,1,10000000.0,10245,1226,3.7301988905358296
924,Daniel Amartey,1,8500000.0,10283,1226,3.038894240849492
925,Joachim Andersen,1,35000000.0,9753,1226,4.623107428321549
926,Waldemar Anton,1,10000000.0,9704,1591,5.317692058927076
927,Kaan Ayhan,1,4500000.0,10324,1226,2.4299409300051256
928,Benoît Badiashile,1,35000000.0,7993,2686,3.360521216212748
929,Eric Bailly,1,3400000.0,10532,861,2.105548376292262
930,Leonardo Balerdi,1,10000000.0,8783,1226,3.2529244509913102
931,Federico Baschirotto,1,7000000.0,9644,1226,4.268339021710366
932,Alessandro Bastoni,1,60000000.0,8706,1956,5.091291261183903
933,Maximilian Bauer,1,3500000.0,8405,1591,2.2443940970802494
934,Rodrigo Becão,1,10000000.0,9885,1956,4.569115003210669
935,Stefan Bell,1,1000000.0,11495,496,4.031239643850205
936,Jaka Bijol,1,10000000.0,8774,1591,5.68247528085328
937,Willy Boly,1,2500000.0,11696,496,3.2468606286642805
938,Kevin Bonifazi,1,2500000.0,9765,496,1.4079221313704815
939,Leonardo Bonucci,1,1500000.0,13068,496,2.131827302560235
940,Sebastiaan Bornauw,1,7000000.0,8727,1226,3.685841739351925
941,Sven Botman,1,45000000.0,8432,1591,3.2129821183127785
942,Santiago Bueno,1,8000000.0,8865,1956,3.1983491084395763
943,Alessandro Buongiorno,1,22000000.0,8653,1956,4.030640327454409
944,Mattia Caldara,1,1200000.0,10509,496,3.801342380073349
945,Luca Caldirola,1,1500000.0,11698,496,2.8467906200108457
946,Alexander Callens,1,1500000.0,11240,496,2.4861979296040806
947,Nicolò Casale,1,20000000.0,9130,1591,2.487524912915025
948,Jean-Charles Castelletto,1,3500000.0,10243,1956,3.614829850565411
949,Maximiliano Caufriez,1,3000000.0,9493,1226,3.4733789613177546
950,Federico Ceccherini,1,1500000.0,11233,496,3.5451361411935216
951,El Chadaille Bitshiabu,1,15000000.0,6483,1956,0.8515704648418398
952,Trevoh Chalobah,1,18000000.0,8624,1956,3.010291740332756
953,Andreas Christensen,1,40000000.0,9804,1226,3.764437420526484
954,Víctor Chust,1,1500000.0,8379,1226,2.9510423306347278
955,Omar Colley,1,3700000.0,11070,861,2.880805081076017
956,Nathan Collins,1,25000000.0,7959,2321,2.407205554386115
957,Levi Colwill,1,55000000.0,7293,2321,2.8904728138687705
958,Eray Cömert,1,4000000.0,9140,496,3.816015712066647
959,Diego Coppola,1,4000000.0,6991,1591,1.9728568595809417
960,Jorge Cuenca,1,5000000.0,8492,861,3.7767947341965926
961,Danilo D'Ambrosio,1,1000000.0,12575,496,4.53079946529221
962,Kevin Danso,1,22000000.0,8915,1591,5.010443417742646
963,Dante,1,600000.0,14361,496,4.628985891296118
964,Achraf Dari,1,1500000.0,8683,496,2.715271491638348
965,Matteo Darmian,1,4000000.0,12127,861,3.2362249915054684
966,Ben Davies,1,15000000.0,10885,861,5.025497919368948
967,Craig Dawson,1,2000000.0,11968,861,2.3932091271516827
968,Koni De Winter,1,7000000.0,7552,496,1.137005525649775
969,Sepp van den Berg,1,5000000.0,7729,496,2.17887617999854
970,Mouctar Diakhaby,1,6000000.0,9555,1591,4.483205943739568
971,Rúben Dias,1,80000000.0,9405,1591,2.9693529244923345
972,Eric Dier,1,12000000.0,10619,496,3.829246696669496
973,Issa Diop,1,22000000.0,9530,1591,3.0450193553717373
974,Axel Disasi,1,42000000.0,9103,2321,7.576868884874617
975,Tiago Djaló,1,15000000.0,8345,1226,2.832009913537908
976,Djené,1,4000000.0,11368,861,1.9770292781604508
977,Koffi Djidji,1,2500000.0,11034,496,2.881845222211989
978,Alexander Djiku,1,8500000.0,10415,1226,5.033993994604609
979,Berat Djimsiti,1,10000000.0,10950,1226,2.2501348869675324
980,Danilho Doekhi,1,17000000.0,8994,861,5.796293490936836
981,Ismaël Doukouré,1,12000000.0,7145,1226,3.3698590629675755
982,Domingos Duarte,1,3000000.0,10199,1226,3.0431475629809803
983,Lewis Dunk,1,14000000.0,11408,1226,3.0224317966183767
984,Enzo Ebosse,1,2500000.0,8738,1591,2.588776514333717
985,Nico Elvedi,1,14000000.0,9634,1591,4.967653227221979
986,Martin Erlic,1,5000000.0,9150,1226,1.809489331268682
987,Maxime Estève,1,7000000.0,7568,496,2.026375560992682
988,Jonny Evans,1,2000000.0,12821,496,3.07530596446
989,Fali,1,2500000.0,10777,1226,1.3064069473672657
990,Federico Fazio,1,400000.0,13112,496,3.730386533283188
991,Felipe,1,1500000.0,12323,496,4.631274213301763
992,Luiz Felipe,1,200000.0,9425,861,3.000247620920736
993,Edimilson Fernandes,1,5500000.0,9799,1226,3.622306930436957
994,Joaquín Fernández,1,2000000.0,9753,861,2.197348708242137
995,Wesley Fofana,1,32000000.0,8097,2321,4.470410649167405
996,José Fonte,1,300000.0,14297,496,2.70225924992683
997,Marco Friedl,1,5500000.0,9098,1226,2.926113675363144
998,Marvin Friedrich,1,3500000.0,9926,1226,3.676674681964918
999,Matteo Gabbia,1,4000000.0,8518,1226,1.094218535546614
1000,Marc Guéhi,1,38000000.0,8251,1226,3.638829204069858
1001,Mario Hermoso,1,25000000.0,10101,496,5.7273864452906205
1002,Isak Hien,1,9000000.0,8796,1956,2.137758248956056
1003,Timo Hübers,1,7500000.0,9704,1226,5.096426304348172
1004,Ardian Ismajli,1,3000000.0,9634,861,3.1672560372655387
1005,Ko Itakura,1,15000000.0,9512,1226,4.580821476668865
1006,Hiroki Ito,1,22000000.0,8677,1591,4.668744748736055
1007,Armando Izzo,1,2500000.0,11302,1226,3.657720482562433
1008,Paul Jaeckel,1,3500000.0,8972,0,3.249048813154928
1009,Julian Jeanvier,1,700000.0,11273,861,2.83259113782309
1010,Moritz Jenz,1,7500000.0,8689,1591,3.572095514504165
1011,Juan Jesus,1,3000000.0,11569,861,3.2639000728613685
1012,Juanpe,1,1200000.0,11609,496,1.8043568807329071
1013,Christopher Jullien,1,3000000.0,10917,861,3.2425964255089657
1014,Ozan Kabak,1,13000000.0,8359,1226,5.457829188414035
1015,Pierre Kalulu,1,25000000.0,8289,1591,3.5602769499911826
1016,Michael Keane,1,7000000.0,10988,861,5.835939904639677
1017,Thilo Kehrer,1,9000000.0,9643,496,2.460242495320933
1018,Lloyd Kelly,1,16000000.0,8898,496,2.3037045453995804
1019,Luca Kilian,1,2500000.0,8568,861,2.9753748891028318
1020,Max Kilman,1,35000000.0,9396,1956,3.3819167390365714
1021,Presnel Kimpembe,1,20000000.0,10046,1226,1.235981240708614
1022,Jakub Kiwior,1,25000000.0,8399,1956,3.418864687988978
1023,Lukas Klostermann,1,8000000.0,9751,1956,1.617805419515201
1024,Robin Knoche,1,5000000.0,11222,496,4.325723044068583
1025,Robin Koch,1,18000000.0,9707,496,3.081127027490905
1026,Ibrahima Konaté,1,38000000.0,8664,1226,3.0751693418929937
1027,Maxence Lacroix,1,20000000.0,8348,861,3.6630122038643664
1028,Robin Le Normand,1,40000000.0,9593,1226,2.6220297593286577
1029,Clément Lenglet,1,8000000.0,10102,496,3.893041578413928
1030,Matthijs de Ligt,1,65000000.0,8587,1591,5.106182747099402
1031,Victor Lindelöf,1,18000000.0,10437,861,1.6431503786252883
1032,Matteo Lovato,1,4500000.0,8400,496,0.1744277858625409
1033,Dejan Lovren,1,2000000.0,12274,861,3.8169787565214577
1034,Jhon Lucumí,1,11000000.0,8998,1226,2.8740128758312444
1035,José Luis Palomino,1,1000000.0,12089,496,4.099191385735839
1036,Castello Lukeba,1,40000000.0,7367,1956,4.1510898041442585
1037,Sebastiano Luperto,1,3000000.0,9658,861,3.71311331914036
1038,Giangiacomo Magnani,1,2800000.0,9995,861,2.0220024606535274
1039,Harry Maguire,1,20000000.0,10934,861,2.775564078887792
1040,Gianluca Mancini,1,20000000.0,9797,1591,3.5710717726881915
1041,Aïssa Mandi,1,2000000.0,11437,861,2.776574441375193
1042,Marcão,1,5000000.0,9749,1591,1.0825564520224535
1043,Gian Marco Ferrari,1,1600000.0,11229,496,2.3219609437329414
1044,Pablo Marí,1,5000000.0,10758,1226,2.3761023996977984
1045,José María Giménez,1,30000000.0,10249,1956,4.602800191175387
1046,Guillermo Maripán,1,10000000.0,10508,861,4.071605347302369
1047,Iñigo Martínez,1,8000000.0,11592,861,2.7290639609594205
1048,Lisandro Martínez,1,50000000.0,9156,1591,3.5246245797887656
1049,Lucas Martínez Quarta,1,14000000.0,9774,861,6.025654560078239
1050,Adam Masina,1,1500000.0,10632,496,4.196191832218657
1051,Chrislain Matsima,1,7000000.0,7579,496,1.960008367516449
1052,Konstantinos Mavropanos,1,14000000.0,9198,1956,7.191474290238092
1053,Chancel Mbemba,1,15000000.0,10416,861,6.8467614930125205
1054,Scott McKenna,1,10000000.0,9592,496,1.8066327907189128
1055,Facundo Medina,1,22000000.0,8661,1226,6.466078144270057
1056,Ben Mee,1,1000000.0,12198,496,5.412093097414085
1057,Bamo Meïté,1,4000000.0,7746,496,3.2704706171957736
1058,Chris Mepham,1,7000000.0,9234,861,3.413596510188035
1059,Jorge Meré,1,1200000.0,9432,496,2.0883294899252247
1060,Éder Militão,1,70000000.0,9156,1956,6.122787673976351
1061,Yerry Mina,1,5000000.0,10371,496,5.178883805313014
1062,Tyrone Mings,1,16000000.0,10926,1226,4.024054342107019
1063,Stefan Mitrović,1,3000000.0,7489,1956,0.5176543304329884
1064,César Montes,1,5000000.0,9485,1956,5.300074421089926
1065,Abdul Mumin,1,2000000.0,9018,1226,1.5846277344571456
1066,Youssouf Ndayishimiye,1,18000000.0,8877,1591,4.84678503601845
1067,Tanguy Nianzou,1,5000000.0,7557,1591,2.3821503147123297
1068,Rasmus Nicolaisen,1,6000000.0,9463,861,5.426938045447496
1069,Unai Núñez,1,6000000.0,9509,496,3.2756375383685703
1070,Bram Nuytinck,1,700000.0,11970,1226,1.8085939038716432
1071,Gerzino Nyamsi,1,5000000.0,9517,1591,4.664423295966223
1072,Angelo Ogbonna,1,700000.0,12681,496,0.9624576288142483
1073,Florent Ogier,1,400000.0,12378,496,1.6545861275178215
1074,Caleb Okoli,1,8000000.0,7886,496,2.8082251485060907
1075,Warmed Omari,1,8000000.0,8331,1591,2.0618859342787896
1076,Ivan Ordets,1,3000000.0,11176,496,3.627952858975405
1077,Cenk Özkacar,1,2500000.0,8168,1956,3.4793474631854835
1078,Jon Pacheco,1,8000000.0,8071,1591,1.870730737458964
1079,Nicolas Pallois,1,800000.0,12930,496,3.168966225050029
1080,Erik Palmer-Brown,1,2000000.0,9425,1591,2.4770451191613514
1081,Aitor Paredes,1,12000000.0,8325,861,2.7811899534092683
1082,Patric,1,4000000.0,10892,1591,1.1187785595863464
1083,Gabriel Paulista,1,2500000.0,11768,496,3.3328285722775197
1084,Benjamin Pavard,1,40000000.0,9816,1956,7.801576390056246
1085,Danilo Pereira,1,9000000.0,11480,861,3.75421363350647
1086,Nehuén Pérez,1,10000000.0,8270,1591,4.409063734325921
1087,Lucas Perrin,1,3000000.0,8855,861,3.12027639649522
1088,Germán Pezzella,1,5000000.0,11552,1226,2.2491210181950008
1089,Amos Pieper,1,5000000.0,9157,1226,4.480990176684687
1090,Ethan Pinnock,1,15000000.0,10850,1591,5.8802292577442605
1091,Lorenzo Pirola,1,7000000.0,7664,1591,3.802379411333214
1092,Jackson Porozo,1,3000000.0,8230,496,4.748497901133091
1093,Sergio Ramos,1,4000000.0,13464,496,4.382011905452752
1094,Luca Ranieri,1,5000000.0,8696,1226,2.097000727849732
1095,Tim Ream,1,1000000.0,12914,861,3.773291546347222
1096,Ricardo Rodríguez,1,3500000.0,11129,496,3.180177958913626
1097,Alessio Romagnoli,1,15000000.0,10257,1591,3.0542311801567448
1098,Cristian Romero,1,65000000.0,9057,1591,3.693556382855477
1099,Anthony Rouault,1,7000000.0,7930,496,4.942626793460642
1100,Amir Rrahmani,1,20000000.0,10580,1591,4.09696397876494
1101,Antonio Rüdiger,1,25000000.0,10936,1226,2.665969409070704
1102,Daniele Rugani,1,4000000.0,10425,496,2.243163295856701
1103,William Saliba,1,75000000.0,7995,1591,3.7191604701847383
1104,Mohammed Salisu,1,15000000.0,8702,1956,4.828153673009119
1105,Yoann Salmier,1,2000000.0,11043,861,3.2990967759964547
1106,Davinson Sánchez,1,16000000.0,9742,1591,3.868175293506165
1107,Alex Sandro,1,2000000.0,11703,496,4.467145109490946
1108,Malang Sarr,1,4000000.0,8786,861,1.992789459285832
1109,Giorgio Scalvini,1,40000000.0,7008,1956,5.189042711835784
1110,Fabian Schär,1,10000000.0,11379,861,6.288584304142523
1111,Keven Schlotterbeck,1,3500000.0,9421,496,2.7120561296183925
1112,Nico Schlotterbeck,1,35000000.0,8478,1591,7.221113617048342
1113,Perr Schuurs,1,25000000.0,8483,1226,3.228687387009668
1114,Alidu Seidu,1,7000000.0,8290,1956,2.644584347245237
1115,Marcos Senesi,1,20000000.0,9409,1226,3.2528395423236507
1116,Thiago Silva,1,2000000.0,14022,496,3.587918526287281
1117,Chris Smalling,1,3500000.0,12137,861,3.834643867895228
1118,Adama Soumaoro,1,3000000.0,11196,496,1.8170708902506252
1119,Çağlar Söyüncü,1,12000000.0,9761,496,4.529720798666008
1120,Niklas Stark,1,5500000.0,10165,1226,2.4012981132105486
1121,John Stones,1,38000000.0,10486,1226,4.827286874070477
1122,Niklas Süle,1,22000000.0,10026,1226,5.557710124896682
1123,Jonathan Tah,1,25000000.0,9863,861,2.702672513796868
1124,Montassar Talbi,1,8000000.0,9028,861,4.884802774495557
1125,Edmond Tapsoba,1,40000000.0,8777,1956,4.128186804036504
1126,James Tarkowski,1,13000000.0,11045,1226,6.32168975337276
1127,Arthur Theate,1,20000000.0,8299,1591,5.660520269602536
1128,Malick Thiaw,1,30000000.0,7861,1591,3.5476376796025795
1129,Jean-Clair Todibo,1,35000000.0,8449,1591,3.51257061777102
1130,Rafael Tolói,1,4000000.0,11814,861,4.900846595722205
1131,Fikayo Tomori,1,40000000.0,9190,1591,3.890682646134722
1132,Pau Torres,1,45000000.0,9523,1956,5.238864340464915
1133,William Troost-Ekong,1,2000000.0,10758,1226,2.608799270829473
1134,Tuta,1,15000000.0,8625,1226,4.05736173519129
1135,Samuel Umtiti,1,3000000.0,10685,861,1.420973450172304
1136,Dayot Upamecano,1,60000000.0,8877,1226,3.251135464988732
1137,Martin Valjent,1,4500000.0,9928,861,1.9492728939680477
1138,Virgil van Dijk,1,32000000.0,11541,861,5.603195579902174
1139,Raphaël Varane,1,25000000.0,10884,861,3.374690539782112
1140,Johan Vásquez,1,6000000.0,8882,1226,3.309663545388899
1141,Micky van de Ven,1,45000000.0,7970,2321,3.554580700043124
1142,Mattia Viti,1,6000000.0,7690,496,2.5122058509246976
1143,Kevin Vogt,1,2500000.0,11466,0,1.2245902241770468
1144,Stefan de Vrij,1,8000000.0,11329,861,3.77072314491634
1145,Sebastian Walukiewicz,1,2500000.0,8349,0,2.697446243958077
1146,Adam Webster,1,20000000.0,10265,1226,3.1070931010474983
1147,Mateusz Wieteska,1,3500000.0,9498,1591,3.3161341684665717
1148,Axel Witsel,1,5000000.0,12447,496,1.999083776855845
1149,Maximilian Wöber,1,14000000.0,9140,496,4.0976993906444985
1150,Christopher Wooh,1,6000000.0,7821,1226,1.9728700747353605
1151,Joe Worrall,1,12000000.0,9529,496,3.049426758881006
1152,Leny Yoro,1,25000000.0,6306,861,0.6815104190090562
1153,Dan-Axel Zagadou,1,10000000.0,8656,1226,3.94334170703148
1154,Kurt Zouma,1,25000000.0,10337,861,3.4049170329654848
1155,Igor Zubeldia,1,22000000.0,9449,2321,2.668193403741749
